animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Monkey Turn V	TV	25	2004-07-04 00:00:00	2004-12-19 00:00:00	676	6.47	135	6265	12152	Sequel to Monkey Turn.	['Monkey Turn']	['Ubukata, Sumi', 'Hatano, Kenji', 'Pedro']	['Noda, Junko', 'Kawashima, Tokuyoshi', 'Chafurin']	[['Akiyama Katsuhito', ['Director']], ['Watanabe Jun', ['Sound Director']], ['Hanyuu Naoyasu', ['Episode Director']], ['Ishiodori Hiroshi', ['Episode Director']]]
