animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Akuma-kun: Youkoso Akuma Land e!!	Movie	1	1990-03-10 00:00:00		568	5.82	169	9286	12621		['Akuma-kun']	['Mephisto Jr.', 'Hyakume', 'Umoregi, Shingo', 'Kajyu', 'Sasypelele', 'Yonaldepazutoli', 'Red Pixie', 'Blue Pixie', 'Old Mephisto', 'Yurg']	[]	"[['Satou Junichi', ['Director']], [""Koorogi '73"", ['Theme Song Performance']], ['Mizuki Shigeru', ['Original Creator']]]"
