animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Macross Fufonfia Specials	Special	3	2013-12-25 00:00:00		928	5.62	160	10007	11337	Three additional episodes of Macross Fufonfia released exclusively on the Digitally Remastered DVD/BD Box Set of Macross Frontier.	['Macross Fufonfia']	[]	[]	
