animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Ikkitousen: Dragon Destiny Specials	Special	6	2007-06-24 00:00:00	2007-11-24 00:00:00	21134	6.64	9880	5386	3906	Ikkitousen Dragon Destiny Specials.	['Ikkitousen: Dragon Destiny']	"[""Kan'u, Unchou"", 'Ryomou, Shimei', 'Sonsaku, Hakufu', 'Ryuubi, Gentoku', 'Chouhi, Ekitoku', ""Chou'un, Shiryuu"", 'Shuuyu, Koukin', 'Kaku, Bunwa', 'Goei', 'Shokatsuryou, Koumei']"	['Nabatame, Hitomi', 'Kaida, Yuuko', 'Asano, Masumi', 'Shindou, Kei', 'Chihara, Minori', 'Asakawa, Yuu', 'Kawaragi, Shiho', 'Inoue, Kikuko', 'Kadowaki, Mai']	[['Kanazawa Katsuma', ['Director', 'Episode Director', 'Storyboard']], ['Shiozaki Yuji', ['Original Character Design']]]
