animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Ookami Shounen Ken (Movie)	Movie	1	1963-12-21 00:00:00		271			12596	14940		['Ookami Shounen Ken']	['Ken']	[]	[['Tsukioka Sadao', ['Episode Director']], ['Kobayashi Asei', ['Music']], ['Serikawa Yuugo', ['Screenplay']]]
