animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Wish Me Mell	ONA	3	2011-06-05 00:00:00	2012-07-20 00:00:00	444	5.46	181	10513	13274	"The characters in Sanrio's ""Wish me mell"" line star in three short specials."		[]	[]	
