animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Shounen Tokugawa Ieyasu	TV	20	1975-04-09 00:00:00	1975-09-17 00:00:00	414			13356	13481	A historical tale of the early life of Tokugawa Ieyasu, who would eventually become shogun and establish the Edo Period in Japan.  (Source: AniDB)		['Tokugawa, Ieyasu', 'Koi, Kiyoshi', 'Narrator']	['Komiyama, Kiyoshi', 'Inoue, Makio', 'Utsumi, Kenji']	[['Yabuki Kimio', ['Director', 'Episode Director']], ['Tamiya Takeshi', ['Director', 'Episode Director']], ['Katsumata Tomoharu', ['Episode Director']], ['Imazawa Tetsuo', ['Episode Director']]]
