animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Gatchaman Crowds: Embrace	Special	1	2014-01-22 00:00:00		16279	7.38	7688	2035	4380	Director's cut of episode 12 included with the BD/DVD box release. Contains about 15 minutes of new content. 	['Gatchaman Crowds']	['Ichinose, Hajime', 'Ninomiya, Rui', 'Katze, Berg', 'O. D.', 'Miya, Utsutsu', 'Hibiki, Joe', 'Tachibana, Sugane', 'Paiman', 'Robinson, J. J.', 'Sousai X']	['Uchida, Maaya', 'Murase, Ayumu', 'Miyano, Mamoru', 'Hosomi, Daisuke', 'Koiwai, Kotori', 'Namikawa, Daisuke', 'Oosaka, Ryouta', 'Hirano, Aya', 'Tange, Sakura']	[['Nakamura Kenji', ['Director']], ['Nagasaki Yukio', ['Sound Director']], ['Oono Toshiya', ['Script', 'Series Composition']], ['Abe Noriyuki', ['Storyboard']]]
